,delay_road0,spatial_extension_road0,spatial_extension_road1,speed_road0,speed_road1
2018-10-18 10:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-18 10:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-18 10:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-18 10:45:00,83.5,441.2933525091484,0.0,2.0,14.685
2018-10-18 11:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-18 11:15:00,80.0,441.2934112994066,0.0,2.0,14.685
2018-10-18 11:30:00,127.0,509.9544151881468,0.0,2.0,14.685
2018-10-18 11:45:00,127.0,509.9544151881468,0.0,2.0,14.685
2018-10-18 12:00:00,115.0,578.1010342133358,0.0,2.0,14.685
2018-10-18 12:15:00,128.0,623.7035751846453,0.0,2.0,14.685
2018-10-18 12:30:00,221.33333333333331,646.5905764808921,0.0,1.3333333333333333,14.685
2018-10-18 12:45:00,195.5,612.4315361577058,0.0,1.5,14.685
2018-10-18 13:00:00,226.33333333333331,1176.9332903232653,0.0,2.333333333333333,14.685
2018-10-18 13:15:00,197.0,1145.0560519759013,0.0,2.5,14.685
2018-10-18 13:30:00,90.0,509.9544151881468,0.0,2.0,14.685
2018-10-18 13:45:00,90.0,509.9544151881468,0.0,2.0,14.685
2018-10-18 14:00:00,85.0,1242.9811867243825,0.0,4.0,14.685
2018-10-18 14:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-18 14:30:00,94.0,440.01225725285326,0.0,2.0,14.685
2018-10-18 14:45:00,94.0,440.01225725285326,0.0,2.0,14.685
2018-10-18 15:00:00,122.0,451.66928357540223,0.0,2.0,14.685
2018-10-18 15:15:00,104.0,486.64036254304887,0.0,2.0,14.685
2018-10-18 15:30:00,169.5,612.4315361577058,0.0,1.5,14.685
2018-10-18 15:45:00,184.0,646.5905764808921,0.0,1.3333333333333333,14.685
2018-10-18 16:00:00,192.33333333333331,934.5792604984939,0.0,2.0,14.685
2018-10-18 16:15:00,229.0,714.9086571272645,0.0,1.0,14.685
2018-10-18 16:30:00,411.0,1047.6211846439946,0.0,1.0,14.685
2018-10-18 16:45:00,411.0,1047.6211846439946,0.0,1.0,14.685
2018-10-18 17:00:00,279.0,714.9086571272645,0.0,1.0,14.685
2018-10-18 17:15:00,279.0,714.9086571272645,0.0,1.0,14.685
2018-10-18 17:30:00,865.0,1372.1053068032122,0.0,1.0,14.685
2018-10-18 17:45:00,865.0,1372.1053068032122,0.0,1.0,14.685
2018-10-18 18:00:00,650.0,1240.6877670179938,0.0,1.0,14.685
2018-10-18 18:15:00,650.0,1240.6877670179938,0.0,1.0,14.685
2018-10-18 18:30:00,762.0,1240.6877670179938,0.0,1.0,14.685
2018-10-18 18:45:00,762.0,1240.6877670179938,0.0,1.0,14.685
2018-10-18 19:00:00,1244.2,1353.9663719461855,0.0,0.9,14.685
2018-10-18 19:15:00,1615.0,1362.0281207715307,0.0,0.5,14.685
2018-10-18 19:30:00,277.0,714.9086571272645,0.0,1.0,14.685
2018-10-18 19:45:00,277.0,714.9086571272645,0.0,1.0,14.685
2018-10-18 20:00:00,296.0,1240.6877670179938,0.0,2.0,14.685
2018-10-18 20:15:00,296.0,1240.6877670179938,0.0,2.0,14.685
2018-10-18 20:30:00,116.0,714.9086571272645,0.0,2.0,14.685
2018-10-18 20:45:00,116.0,714.9086571272645,0.0,2.0,14.685
2018-10-18 21:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-18 21:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-18 21:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-18 21:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-18 22:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-18 22:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-18 22:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-18 22:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-18 23:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-18 23:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-18 23:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-18 23:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 00:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 00:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 00:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 00:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 01:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 01:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 01:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 01:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 02:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 02:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 02:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 02:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 03:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 03:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 03:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 03:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 04:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 04:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 04:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 04:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 05:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 05:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 05:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 05:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 06:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 06:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 06:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 06:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 07:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 07:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 07:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 07:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 08:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 08:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 08:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 08:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 09:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 09:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 09:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 09:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 10:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 10:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 10:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 10:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 11:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 11:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 11:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 11:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 12:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 12:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 12:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 12:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 13:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 13:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 13:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 13:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 14:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 14:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 14:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 14:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 15:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 15:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 15:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 15:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 16:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 16:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 16:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 16:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 17:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 17:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 17:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 17:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 18:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 18:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 18:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 18:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 19:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 19:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 19:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 19:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 20:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 20:15:00,107.0,907.6069392701801,0.0,3.0,14.685
2018-10-19 20:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 20:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 21:00:00,198.0,1311.6421906131225,0.0,3.0,14.685
2018-10-19 21:15:00,198.0,1311.6421906131225,0.0,3.0,14.685
2018-10-19 21:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 21:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 22:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 22:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 22:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 22:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 23:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 23:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 23:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-19 23:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 00:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 00:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 00:30:00,109.0,1372.1053068032122,0.0,4.0,14.685
2018-10-20 00:45:00,109.0,1372.1053068032122,0.0,4.0,14.685
2018-10-20 01:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 01:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 01:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 01:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 02:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 02:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 02:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 02:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 03:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 03:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 03:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 03:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 04:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 04:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 04:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 04:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 05:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 05:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 05:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 05:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 06:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 06:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 06:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 06:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 07:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 07:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 07:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 07:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 08:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 08:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 08:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 08:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 09:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 09:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 09:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 09:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 10:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 10:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 10:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 10:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 11:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 11:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 11:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 11:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 12:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 12:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 12:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 12:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 13:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 13:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 13:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 13:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 14:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 14:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 14:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 14:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 15:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 15:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 15:30:00,80.0,441.2934112994066,0.0,2.0,14.685
2018-10-20 15:45:00,80.0,441.2934112994066,0.0,2.0,14.685
2018-10-20 16:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 16:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 16:30:00,70.0,1442.5814711296937,0.0,5.0,14.685
2018-10-20 16:45:00,70.0,1442.5814711296937,0.0,5.0,14.685
2018-10-20 17:00:00,205.75,981.8473550309441,0.0,2.0,14.685
2018-10-20 17:15:00,207.5,828.3750859338252,0.0,2.0,14.685
2018-10-20 17:30:00,340.0,1311.6421906131225,0.0,2.0,14.685
2018-10-20 17:45:00,340.0,1311.6421906131225,0.0,2.0,14.685
2018-10-20 18:00:00,259.0,1047.6211846439946,0.0,2.0,14.685
2018-10-20 18:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 18:30:00,134.0,1373.9204672409535,0.0,4.0,14.685
2018-10-20 18:45:00,134.0,1373.9204672409535,0.0,4.0,14.685
2018-10-20 19:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 19:15:00,160.0,714.9086571272645,0.0,2.0,14.685
2018-10-20 19:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 19:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 20:00:00,112.0,486.64036254304904,0.0,2.0,14.685
2018-10-20 20:15:00,110.0,498.29738886559784,0.0,2.0,14.685
2018-10-20 20:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 20:45:00,104.0,509.9544151881468,0.0,2.0,14.685
2018-10-20 21:00:00,354.0,1442.5814711296937,0.0,2.0,14.685
2018-10-20 21:15:00,354.0,1442.5814711296937,0.0,2.0,14.685
2018-10-20 21:30:00,212.0,1442.5814711296937,0.0,3.0,14.685
2018-10-20 21:45:00,212.0,1442.5814711296937,0.0,3.0,14.685
2018-10-20 22:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 22:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 22:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 22:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 23:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 23:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 23:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-20 23:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 00:00:00,133.0,714.9086571272645,0.0,2.0,14.685
2018-10-21 00:15:00,133.0,714.9086571272645,0.0,2.0,14.685
2018-10-21 00:30:00,252.0,1372.1053068032122,0.0,2.0,14.685
2018-10-21 00:45:00,252.0,1372.1053068032122,0.0,2.0,14.685
2018-10-21 01:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 01:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 01:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 01:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 02:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 02:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 02:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 02:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 03:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 03:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 03:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 03:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 04:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 04:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 04:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 04:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 05:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 05:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 05:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 05:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 06:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 06:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 06:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 06:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 07:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 07:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 07:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 07:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 08:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 08:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 08:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 08:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 09:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 09:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 09:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 09:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 10:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 10:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 10:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 10:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 11:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 11:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 11:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 11:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 12:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 12:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 12:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 12:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 13:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 13:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 13:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 13:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 14:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 14:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 14:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 14:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 15:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 15:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 15:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 15:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 16:00:00,67.0,715.8648623030508,0.0,4.0,14.685
2018-10-21 16:15:00,67.0,715.8648623030508,0.0,4.0,14.685
2018-10-21 16:30:00,84.0,715.8648623030508,0.0,3.0,14.685
2018-10-21 16:45:00,84.0,715.864862303051,0.0,3.0,14.685
2018-10-21 17:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 17:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 17:30:00,110.0,1373.9204672409535,0.0,4.0,14.685
2018-10-21 17:45:00,110.0,1373.9204672409535,0.0,4.0,14.685
2018-10-21 18:00:00,113.0,1373.9204672409535,0.0,4.0,14.685
2018-10-21 18:15:00,113.0,1373.9204672409535,0.0,4.0,14.685
2018-10-21 18:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 18:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 19:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 19:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 19:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 19:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 20:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 20:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 20:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 20:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 21:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 21:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 21:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 21:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 22:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 22:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 22:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 22:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 23:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 23:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 23:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-21 23:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 00:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 00:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 00:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 00:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 01:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 01:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 01:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 01:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 02:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 02:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 02:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 02:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 03:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 03:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 03:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 03:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 04:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 04:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 04:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 04:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 05:00:00,65.0,1049.4243369338087,0.0,5.0,14.685
2018-10-22 05:15:00,65.0,1049.4243369338087,0.0,5.0,14.685
2018-10-22 05:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 05:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 06:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 06:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 06:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 06:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 07:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 07:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 07:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 07:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 08:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 08:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 08:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 08:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 09:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 09:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 09:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 09:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 10:00:00,96.0,509.9544151881468,0.0,2.0,14.685
2018-10-22 10:15:00,96.0,509.9544151881468,0.0,2.0,14.685
2018-10-22 10:30:00,97.0,441.2934112994066,0.0,2.0,14.685
2018-10-22 10:45:00,97.0,441.2934112994066,0.0,2.0,14.685
2018-10-22 11:00:00,102.0,509.9544151881468,0.0,2.0,14.685
2018-10-22 11:15:00,102.0,509.9544151881468,0.0,2.0,14.685
2018-10-22 11:30:00,131.0,274.3455203696044,0.0,1.0,14.685
2018-10-22 11:45:00,131.0,274.3455203696044,0.0,1.0,14.685
2018-10-22 12:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 12:15:00,132.0,509.9544151881468,0.0,2.0,14.685
2018-10-22 12:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 12:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 13:00:00,107.5,440.23838981918624,0.0,2.0,14.685
2018-10-22 13:15:00,107.5,440.23838981918624,0.0,2.0,14.685
2018-10-22 13:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 13:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 14:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 14:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 14:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 14:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 15:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 15:15:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 15:30:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 15:45:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 16:00:00,0.0,0.0,0.0,14.685,14.685
2018-10-22 16:15:00,0.0,0.0,0.0,14.685,14.685
